des,orbit_id,jd,cd,dist,dist_min,dist_max,v_rel,v_inf,t_sigma_f,h
2024 MS,5,2460481.444086731,2024-Jun-19 22:39,0.00470160406334993,0.00469629335386732,0.00470691359400865,2.87211529801396,2.66751047232647,< 00:01,28.972
2010 XB24,32,2460481.842241619,2024-Jun-20 08:13,0.0879376287570149,0.0879371683506195,0.0879380891634901,10.6906535538089,10.6878189593744,< 00:01,21.83
2024 LO3,6,2460482.459919148,2024-Jun-20 23:02,0.00480582337429473,0.00479816510555718,0.00481348122858794,8.04571459228366,7.97650730845279,< 00:01,25.993
2021 FO1,3,2460482.974848087,2024-Jun-21 11:24,0.0546642283883683,0.0346951185089363,0.0756263956383931,5.94311980840129,5.934912615828,9_12:57,29.48
2024 LG5,4,2460483.019744727,2024-Jun-21 12:28,0.0156427604890564,0.0156025474630717,0.0156829722829723,7.54391321388326,7.52130044930633,< 00:01,26.606
2013 ND15,10,2460483.347627142,2024-Jun-21 20:21,0.0806318181817594,0.0336319704922296,0.128540433461687,17.4344911455309,17.4325956610344,13:50,24.1
2024 LO2,3,2460483.468695690,2024-Jun-21 23:15,0.0363120090997143,0.0362574625911392,0.0363665553178542,9.14652917543411,9.13850322747082,< 00:01,25.493
2024 LJ,15,2460483.500796840,2024-Jun-22 00:01,0.0226511448347337,0.0226407939605817,0.0226614957024505,18.4956203553452,18.4892593174131,< 00:01,23.626
2024 MT,6,2460483.851407805,2024-Jun-22 08:26,0.0240607688330545,0.0239996785200332,0.0241218583886701,9.50519359194574,9.49353601501693,< 00:01,24.813
2002 MN,21,2460484.417344866,2024-Jun-22 22:01,0.067298286965486,0.0672950848970571,0.0673014890348061,12.4237628869732,12.4205756753252,< 00:01,23.6
2024 MP2,4,2460484.542953180,2024-Jun-23 01:02,0.031361635598557,0.0312464882344664,0.031476782103023,12.7570242621805,12.750362675583,< 00:01,24.74
2024 MO1,3,2460485.166999672,2024-Jun-23 16:00,0.0662918632049732,0.0654691942277171,0.0671145286492782,21.4955792943429,21.4937093793323,< 00:01,23.493
2024 MS2,1,2460485.234809271,2024-Jun-23 17:38,0.0150406164949102,0.0148822456434406,0.0151989783959969,10.9044721556374,10.8882141995471,00:09,25.96
2024 KN1,10,2460485.256457496,2024-Jun-23 18:09,0.0375092050701493,0.0374392941987311,0.0375791141759734,4.58165997101648,4.56612936733068,< 00:01,25.50
2008 TD,10,2460485.290974828,2024-Jun-23 18:59,0.0996750344973926,0.0899058123667519,0.167889590138362,10.4286852944849,10.4261216973179,1_10:39,25.4
2024 MU,1,2460486.116690888,2024-Jun-24 14:48,0.0477689608171555,0.0470984717210321,0.0484393956990795,6.01013461037698,6.00084669889451,00:26,26.064
2024 MD1,4,2460486.364139946,2024-Jun-24 20:44,0.0124523901172855,0.0124196771471268,0.0124851016482549,7.23420565356912,7.2045669394374,< 00:01,25.874
2024 MV,5,2460486.504702878,2024-Jun-25 00:07,0.00311852115511692,0.00311302814941387,0.00312401356671589,7.39530053431077,7.2788502155611,< 00:01,26.837
2024 KJ,8,2460486.868611245,2024-Jun-25 08:51,0.0351475387071618,0.0350609301004039,0.0352341442151692,4.51259168651012,4.49576099134858,00:01,25.80
2024 JX12,16,2460486.888612981,2024-Jun-25 09:20,0.0545686625224348,0.0545518800985042,0.0545854449412256,12.3474823357153,12.3435272108792,< 00:01,22.498
2024 EV1,13,2460487.141808651,2024-Jun-25 15:24,0.0873310065960158,0.0873279561828855,0.0873340570090418,7.21030777564138,7.20607507475289,< 00:01,22.60
2024 LO5,8,2460487.185060395,2024-Jun-25 16:26,0.01310053546804,0.0130798492716518,0.0131212212400199,7.93421884157898,7.90854313476802,< 00:01,26.265
385843,45,2460487.429680577,2024-Jun-25 22:19,0.0864994019016566,0.086499230694582,0.0864995731087361,16.5952841122164,16.5934278520298,< 00:01,20.50
2023 HM,1,2460487.898409239,2024-Jun-26 09:34,0.0958845035086127,0.0762836646060142,0.116011681380884,17.020252729184,17.01861998269,04:54,27.82
2023 DH1,6,2460488.688443398,2024-Jun-27 04:31,0.0607461310002353,0.0603421463221432,0.0611610387868578,7.96596526668761,7.96045711996009,00:27,26.72
2024 NA,7,2460488.703462544,2024-Jun-27 04:53,0.0109687731563091,0.0109376287509174,0.0109999168265707,10.8005163199217,10.7780018005246,< 00:01,24.866
2024 ME2,1,2460488.788375224,2024-Jun-27 06:55,0.0254847110800755,0.0254701727210361,0.0254992494306187,20.4418877912154,20.4367725515893,< 00:01,23.839
2024 NW1,1,2460488.841858331,2024-Jun-27 08:12,0.0660847142418115,0.0654520265338602,0.0667173772370082,6.11092387022162,6.10432242372009,00:34,26.356
2024 LC4,5,2460488.944165269,2024-Jun-27 10:40,0.0607253098399584,0.0606436871593238,0.0608069324490813,16.2641544995891,16.261456467256,< 00:01,23.038
2024 LR,7,2460489.076595936,2024-Jun-27 13:50,0.0862922249554473,0.0861137142547642,0.086470734596835,6.17695089690794,6.17195006360625,00:01,23.191
415029,332,2460489.344197801,2024-Jun-27 20:16,0.0443937578515485,0.0443937522382289,0.0443937634648706,25.8822248214691,25.8799057811497,< 00:01,15.94
2019 WW,15,2460489.377058069,2024-Jun-27 21:03,0.0865514938770114,0.0865506429031059,0.0865523448522109,8.2627055462548,8.25897894041596,< 00:01,24.53
2022 MM1,5,2460489.511202792,2024-Jun-28 00:16,0.0198887282879274,0.0198878401794143,0.0198896164034579,10.9151586981141,10.9028780957911,< 00:01,24.81
2019 NJ,9,2460489.574966699,2024-Jun-28 01:48,0.0383991148407435,0.0383938739572859,0.0384043578189847,10.0686343741044,10.0617404058587,< 00:01,23.66
2024 MW1,2,2460489.593885924,2024-Jun-28 02:15,0.0533889501068971,0.0513255286969347,0.0554521909351491,9.39382203432997,9.38850779010454,00:25,24.108
2010 XN,22,2460489.633853887,2024-Jun-28 03:13,0.0361764966985561,0.0361762795719447,0.0361767138251799,11.3232639257382,11.3167575519433,< 00:01,24.17
2024 NQ1,2,2460489.692411716,2024-Jun-28 04:37,0.0587266396866953,0.0585418563851949,0.0589114224601088,14.104270309416,14.1010531238105,< 00:01,23.311
469445,66,2460489.764312829,2024-Jun-28 06:21,0.0554990515387403,0.0554988937632478,0.0554992093142329,9.03192368879055,9.0266065941629,< 00:01,22.19
2024 MW,3,2460489.799025014,2024-Jun-28 07:11,0.000620165289600081,0.000619991791621216,0.000620338783965407,13.5890168212526,13.2690834023088,< 00:01,29.333
2024 MS1,1,2460490.343145144,2024-Jun-28 20:14,0.00610063424338622,0.00608131515343238,0.00611995290241901,15.7822249294398,15.7545268022542,< 00:01,25.93
2024 MY1,5,2460490.392355505,2024-Jun-28 21:25,0.0636671622764204,0.0635047899421083,0.0638295334829395,7.83979087142722,7.83445088296923,< 00:01,25.327
2022 HD1,22,2460490.673594868,2024-Jun-29 04:10,0.0421539862133024,0.042152704350797,0.0421552680847193,7.17071710900469,7.16189691174745,< 00:01,23.74
2024 MK,36,2460491.075792071,2024-Jun-29 13:49,0.0019747601224862,0.00197475382080384,0.00197476642416843,9.36776223560256,9.22260454656162,< 00:01,22.052
2024 NF1,1,2460491.741506567,2024-Jun-30 05:48,0.0711613441317561,0.0710395594389181,0.0712831286645192,13.7044645715386,13.7017321390577,< 00:01,24.488
2014 DH,7,2460491.847082822,2024-Jun-30 08:20,0.0731445260696774,0.00598195045610058,0.16673580036587,8.69360985340409,8.68941868531296,05:45,26.6
2017 MB3,18,2460491.910251799,2024-Jun-30 09:51,0.0128359012592766,0.0128358087376213,0.0128359937809312,6.4627356820964,6.43053590583695,< 00:01,25.4
2024 JJ25,25,2460492.316689664,2024-Jun-30 19:36,0.0268256148836595,0.0268256006463475,0.0268256291209715,9.35346368912548,9.34283849317089,< 00:01,22.41
2024 LJ2,18,2460492.850390106,2024-Jul-01 08:25,0.0507266524978582,0.0506394415078017,0.0508138631971766,10.3862705974317,10.3812120911733,< 00:01,23.169
2002 MR3,23,2460493.106623861,2024-Jul-01 14:34,0.0794254066500347,0.0794250200949193,0.0794257932051772,21.3647262087763,21.3631559488832,< 00:01,21.4
2022 BY39,1,2460493.591593612,2024-Jul-02 02:12,0.0338930664107931,0.0338000634039682,0.033986937812692,2.97324191971208,2.94668269990862,01:25,29.93
2024 NT2,1,2460493.605521383,2024-Jul-02 02:32,0.0534668337947525,0.0530358168322824,0.0538978342901256,6.5156054302512,6.50795249145957,00:09,25.937
2024 NT1,3,2460493.669210969,2024-Jul-02 04:04,0.0940150433303352,0.0928484464162799,0.0951816168199875,7.73989453866291,7.7362319956812,00:10,24.914
207398,107,2460493.731495233,2024-Jul-02 05:33,0.0558755769569038,0.0558755433386966,0.0558756105751141,18.1079745798442,18.1053409663244,< 00:01,20.38
2024 LH,8,2460493.963637138,2024-Jul-02 11:08,0.0112062457901054,0.0111672833795865,0.0112452015534186,4.33183507907656,4.27659449294747,< 00:01,25.23
2024 NC,6,2460494.196636088,2024-Jul-02 16:43,0.0348295328241546,0.0346808391076792,0.0349782201329587,5.51262023531971,5.49872537102735,< 00:01,24.955
2024 NY2,2,2460494.406746112,2024-Jul-02 21:46,0.0473505143150968,0.0471035576158668,0.0475974655132684,7.2696608903278,7.26191618493121,< 00:01,24.535
2024 NB,2,2460494.493727454,2024-Jul-02 23:51,0.0121163240301595,0.0120971740196395,0.012135473876385,12.7284934807601,12.7112048931356,< 00:01,25.726
585310,54,2460495.136307115,2024-Jul-03 15:16,0.0713270330634205,0.071326878428407,0.0713271876984421,15.2076597936378,15.2052032137756,< 00:01,20.43
2024 NH3,5,2460495.211488625,2024-Jul-03 17:05,0.0476385442755149,0.0473371878892523,0.0479398975560627,11.6833125685743,11.6785243178484,< 00:01,22.929
2024 NE,7,2460495.336335390,2024-Jul-03 20:04,0.0346578624344063,0.0345647321351876,0.0347509924211856,15.6106618702428,15.6057362855885,< 00:01,23.887
2024 KQ1,11,2460495.671328312,2024-Jul-04 04:07,0.038110608653132,0.0380978749186476,0.0381233423621815,6.87749307944114,6.86731987825041,< 00:01,23.99
2014 GK1,57,2460495.914696453,2024-Jul-04 09:57,0.0949643837549722,0.0949641323864021,0.0949646351235478,6.92805121510929,6.92400016603417,< 00:01,19.78
523808,33,2460497.033009412,2024-Jul-05 12:48,0.0903757213523628,0.0903750729448829,0.0903763697603308,17.904741827823,17.9030951353957,< 00:01,19.34
2024 NM1,2,2460497.503456897,2024-Jul-06 00:05,0.00456031343443371,0.00455838834085692,0.00456223852207997,17.9497314523296,17.9171512312414,< 00:01,26.577
2017 ND,7,2460499.171480832,2024-Jul-07 16:07,0.0677515813748315,0.00821430082071553,0.127276813183977,7.33838246761376,7.33302140050437,6_06:30,24.7
2024 MT1,13,2460499.548616206,2024-Jul-08 01:10,0.0100774420957798,0.0100702509112172,0.0100846332637702,18.1190294857918,18.104431191921,< 00:01,23.3
2024 MK2,3,2460500.053129885,2024-Jul-08 13:17,0.0739788436526278,0.0734616147535734,0.0744960664827056,9.22880500387175,9.22490153065376,00:01,24.082
2024 NP3,2,2460500.114919647,2024-Jul-08 14:45,0.0861848071730865,0.0842431696705326,0.0881264160975025,13.6980833609593,13.6958262255175,00:05,22.539
2024 OV,2,2460500.312985252,2024-Jul-08 19:31,0.0676697383005049,0.0666902559497573,0.0686492048548553,11.2515924139538,11.2480923867375,00:20,23.536
2024 MK1,3,2460500.352442883,2024-Jul-08 20:28,0.0977033641462577,0.0970104884187544,0.0983962377210996,12.1158370110204,12.1135859370626,00:03,23.97
2024 OG,3,2460500.392532140,2024-Jul-08 21:25,0.0413748052131173,0.0411703164755609,0.0415792825372914,4.83161741146826,4.81827039715774,00:02,25.448
2024 NB1,5,2460501.121144636,2024-Jul-09 14:54,0.0373798353203953,0.0372089122949755,0.0375507559861742,9.72302046692871,9.71568652283044,< 00:01,23.787
2024 LN5,5,2460501.186541906,2024-Jul-09 16:29,0.0655808481435473,0.0655232886476001,0.0656384074950966,7.52607484995414,7.52067449088176,< 00:01,24.975
2024 NR1,4,2460501.399495840,2024-Jul-09 21:35,0.0433517769529554,0.0431749503747973,0.0435286009981934,8.3770113511028,8.36967117191961,< 00:01,25.736
2024 AP3,4,2460501.462462520,2024-Jul-09 23:06,0.0935382344130366,0.0935374993689257,0.0935389694586949,14.6376302393387,14.6356840670311,< 00:01,24.36
2024 NA2,5,2460501.482707409,2024-Jul-09 23:35,0.0150101861779264,0.0149891547145741,0.0150312179262825,4.06453439705643,4.02062396171066,< 00:01,25.178
2024 ME,18,2460501.511044026,2024-Jul-10 00:16,0.099224023372651,0.0991037581626231,0.0993442883536799,8.23214965214007,8.22888701829461,< 00:01,21.478
2024 ME1,11,2460502.109176093,2024-Jul-10 14:37,0.029038036707433,0.0289493139458246,0.0291267580540002,8.39380767075927,8.38286888363066,< 00:01,24.714
2024 NK3,1,2460502.763939834,2024-Jul-11 06:20,0.000793677306742826,0.000792408030261702,0.00079494639814313,10.5847323284726,10.2626650940859,< 00:01,28.688
2016 NB1,12,2460502.819859942,2024-Jul-11 07:41,0.0761564291442861,0.076154333925287,0.0761585243670298,8.44233369952571,8.43818845739315,< 00:01,23.89
2022 YS5,15,2460503.062301123,2024-Jul-11 13:30,0.0281569016442074,0.0281561483182409,0.028157654986104,5.83143015840017,5.81517998683865,< 00:01,24.84
2019 AP8,17,2460503.102699065,2024-Jul-11 14:28,0.0870282913109384,0.0870277884715901,0.087028794168739,1.2938561023305,1.26997288435561,< 00:01,24.50
2024 LX5,9,2460503.493841166,2024-Jul-11 23:51,0.0671901780468178,0.0671526076791886,0.0672277483552514,7.47072279250666,7.46541274612438,< 00:01,24.39
2024 PM1,1,2460503.891860118,2024-Jul-12 09:24,0.0862166447910672,0.0842549784834723,0.0881783488372076,9.15405199401877,9.15067532906082,04:19,23.981
2024 OU,4,2460503.944767053,2024-Jul-12 10:40,0.0361970958110838,0.0360404967220792,0.0363536923993857,8.48067627527915,8.47199206042589,00:05,24.325
2024 NC2,3,2460503.987829975,2024-Jul-12 11:42,0.0625385777667941,0.0621887703793646,0.0628883804093048,8.3904696975345,8.38539033094271,00:02,24.929
2024 MH2,7,2460504.214626351,2024-Jul-12 17:09,0.0624065760103086,0.0623837421601193,0.0624294098539387,12.3900891139064,12.386642695689,< 00:01,23.479
2024 OT,2,2460504.607081606,2024-Jul-13 02:34,0.0283639228270387,0.0282036431671635,0.0285241979052456,8.32559604355356,8.31430522801588,00:09,24.876
2024 NG,2,2460504.832139493,2024-Jul-13 07:58,0.0230252349788112,0.0228878198153957,0.0231626424530706,7.03746023177693,7.02099754935072,00:05,26.502
2012 VC26,6,2460505.212193913,2024-Jul-13 17:06,0.0710059406512389,0.0593775237048408,0.0826678263143989,3.73313707784014,3.72307171102263,4_20:57,28.7
2024 NB2,4,2460505.315814903,2024-Jul-13 19:35,0.0256400906554653,0.0255057147165151,0.0257744649344471,13.2741320037387,13.2663010476036,< 00:01,25.139
187040,156,2460506.172552654,2024-Jul-14 16:08,0.0867266850368162,0.0867265410087004,0.0867268290649368,10.4740075830214,10.471073938075,< 00:01,19.23
2024 NG4,1,2460506.334783417,2024-Jul-14 20:02,0.00368671168219705,0.00367158127197975,0.00370184160966645,19.3747063565565,19.3373678678588,< 00:01,25.575
2024 BY15,16,2460507.789595638,2024-Jul-16 06:57,0.0414334156859455,0.0414183874773728,0.0414484403184674,0.707761637250527,0.610173366468583,00:02,26.72
2024 KV,29,2460507.900504090,2024-Jul-16 09:37,0.0565359597328538,0.0565292603373403,0.0565426591278467,16.138324008341,16.1354034327143,< 00:01,21.31
2024 NJ3,6,2460508.973490551,2024-Jul-17 11:22,0.00820186266259149,0.00819046246001514,0.00821326236919676,6.44172057852177,6.39109056344573,< 00:01,26.882
2024 NF,15,2460508.977460742,2024-Jul-17 11:28,0.0323051543824055,0.0322320738686358,0.0323782347638763,20.2858916008774,20.2818253893815,< 00:01,23.536
2024 PM,4,2460509.094556248,2024-Jul-17 14:16,0.0719297380363398,0.0706789484982056,0.0731805028704929,11.0338715265206,11.0305138253657,00:08,23.121
2024 NM3,10,2460509.117512264,2024-Jul-17 14:49,0.00520421596777083,0.00520324517342041,0.00520518675504835,7.36872177506413,7.298910264521,< 00:01,25.151
2024 MD3,7,2460509.514821504,2024-Jul-18 00:21,0.0966865641430414,0.0962540280713847,0.097119097405129,8.54875403960787,8.54552981481013,00:02,23.363
2024 OO2,1,2460511.848473070,2024-Jul-20 08:22,0.079249703777514,0.0781007923263676,0.0803986938739879,11.3659047574622,11.362946287103,00:04,24.256
2024 MG1,11,2460513.396779772,2024-Jul-21 21:31,0.0284121239989209,0.0283720958523644,0.0284521519090755,9.34720355362587,9.33716525248636,< 00:01,23.964
2024 PU,1,2460513.982827470,2024-Jul-22 11:35,0.0140655982745447,0.0139508794720891,0.014180309711442,9.58248328124538,9.56269424037737,00:24,25.999
2024 OY1,2,2460514.073962679,2024-Jul-22 13:47,0.0167767589821486,0.016669673043044,0.016883841246438,10.9329198649347,10.9183834623787,00:03,26.054
2024 NH,6,2460514.637305947,2024-Jul-23 03:18,0.0336291645127396,0.0335248754824855,0.033733450165686,5.45525102092639,5.44070779262577,< 00:01,25.415
2024 PG1,1,2460514.663411500,2024-Jul-23 03:55,0.0473981319008661,0.0468122300668459,0.0479840227888249,11.5305833822819,11.525707067951,00:14,24.097
2024 MC1,8,2460514.747876657,2024-Jul-23 05:57,0.0706701477502792,0.0703647129537879,0.0709755775946139,5.94687050792581,5.9405271449594,00:02,24.075
2024 LY2,22,2460514.827828163,2024-Jul-23 07:52,0.0307111954825615,0.0307033371674371,0.0307190537871608,7.82159331097295,7.81049316522516,< 00:01,22.919
2024 OP,5,2460515.660242796,2024-Jul-24 03:51,0.0235845223679743,0.023493544530854,0.0236754988176324,10.7006806196043,10.6901175953696,< 00:01,24.301
2024 OA,9,2460515.753483777,2024-Jul-24 06:05,0.00601157421085344,0.00599695504049194,0.00602619302769219,13.2819783252699,13.2485659014988,< 00:01,25.45
2024 PL,1,2460515.959048396,2024-Jul-24 11:01,0.0762546883392674,0.0754681493413498,0.0770412109515816,8.28384178145354,8.27962263478315,00:35,25.061
2022 MS,10,2460516.323641188,2024-Jul-24 19:46,0.087085921479159,0.0697665231986095,0.104958990751958,7.24378626649029,7.23956127879287,3_11:26,25.60
2024 PX,1,2460516.668096585,2024-Jul-25 04:02,0.0986493763474692,0.0977662596434856,0.0995324881003181,11.9115621008386,11.9092943745427,00:03,23.85
2011 MW1,56,2460517.061935308,2024-Jul-25 13:29,0.0257965641701079,0.0257964843101898,0.0257966440300261,8.04042449277622,8.02756810796509,< 00:01,22.35
2021 PK1,1,2460517.116550662,2024-Jul-25 14:48,0.0801497859436828,0.0492869857002445,0.155169744161071,9.9314369971319,9.92808910771372,4_20:01,25.95
2024 NV1,7,2460517.231064047,2024-Jul-25 17:33,0.0360015688121067,0.0358010746476966,0.0362020598229297,10.167040591316,10.159758570262,< 00:01,25.189
2024 NN1,11,2460517.286323054,2024-Jul-25 18:52,0.0525438639171411,0.0523452851246343,0.0527424418349325,13.0656150056603,13.0617332784531,< 00:01,22.399
2024 OA2,1,2460517.315698482,2024-Jul-25 19:35,0.0109513547941484,0.0108959185008815,0.0110067878224812,9.14750293611916,9.12086658594778,< 00:01,27.438
2020 PP1,12,2460517.419809585,2024-Jul-25 22:05,0.074824474362266,0.0748242599085628,0.0748246888160755,4.85040104308293,4.84305387317835,< 00:01,26.70
2024 OJ,4,2460517.551265070,2024-Jul-26 01:14,0.0336156213474339,0.0332827087485479,0.0339485171571074,7.92486703834384,7.91485889432158,< 00:01,26.124
2024 MH1,15,2460517.861642411,2024-Jul-26 08:41,0.0120060471857178,0.0119993185348072,0.0120127757406172,5.81235479384152,5.77404641765374,< 00:01,25.471
2024 NN3,14,2460518.084852949,2024-Jul-26 14:02,0.07049418240631,0.070140437944835,0.0708479265015252,27.0539903072581,27.0525931703583,< 00:01,20.689
2011 AM24,140,2460518.164238690,2024-Jul-26 15:57,0.0431104331611933,0.0431103527581806,0.043110513564206,6.20365200295148,6.19368116419043,< 00:01,20.51
2024 OG2,2,2460519.061052264,2024-Jul-27 13:28,0.00187364773627142,0.0018720073427772,0.00187528805780979,10.2299747335391,10.0900059724469,< 00:01,29.071
2024 OZ1,1,2460519.279756042,2024-Jul-27 18:43,0.0126267088356507,0.0122894252144515,0.012963936534035,11.3976709394678,11.3791416298412,00:03,25.766
2024 NZ1,10,2460519.562726635,2024-Jul-28 01:30,0.0498842863133198,0.0497014356181428,0.0500671361362882,12.7465684803534,12.7423773929862,< 00:01,24.011
523664,148,2460519.616009232,2024-Jul-28 02:47,0.0382178331164115,0.0382176972056005,0.0382179690272225,23.6853188070508,23.6823751036397,< 00:01,18.59
2024 OE2,2,2460519.728622568,2024-Jul-28 05:29,0.0153087450054714,0.0152455631731407,0.0153719242255968,8.78063281705976,8.76078841645647,< 00:01,27.227
2024 PF2,1,2460520.223382083,2024-Jul-28 17:22,0.00232656190933095,0.00229862583795235,0.00235451948584289,7.12160846065287,6.9589381771432,02:41,25.616
2024 OK,3,2460520.492447113,2024-Jul-28 23:49,0.0176469156334295,0.0176023699641526,0.0176914588323529,4.59201797579213,4.55901878859251,00:14,27.435
2024 OH,5,2460520.689229640,2024-Jul-29 04:32,0.0492040075055046,0.0489798811872117,0.0494281326356473,12.5878692767354,12.5835666478798,< 00:01,24.672
2024 OO1,4,2460521.116787154,2024-Jul-29 14:48,0.0369815820575129,0.0368259624810427,0.0371371997533849,10.0322139327281,10.0250296135529,< 00:01,24.667
2024 OF,8,2460521.320600610,2024-Jul-29 19:42,0.0478268757062701,0.0476277558142406,0.0480259937853589,10.098391594075,10.0928732749127,< 00:01,23.664
2024 OB1,2,2460521.495013366,2024-Jul-29 23:53,0.0379587163736318,0.0377557087217921,0.0381617208871096,9.09769172699501,9.08997285394183,00:02,25.222
2024 OS1,5,2460521.721473871,2024-Jul-30 05:19,0.0307324248698199,0.0305613001342118,0.0309035479426401,14.1017455287125,14.0955960633683,< 00:01,24.406
2024 PC,2,2460521.997675695,2024-Jul-30 11:57,0.00819574172834023,0.00816247894366315,0.00822900056771553,6.81399701939906,6.76611740333841,< 00:01,26.344
2000 UK11,33,2460522.118512288,2024-Jul-30 14:51,0.0954938227539813,0.095481388315344,0.09550625727193,9.17572743766214,9.1726860725885,< 00:01,25.3
2024 OT1,4,2460522.131384961,2024-Jul-30 15:09,0.00562339224005073,0.00560894018312314,0.00563784396355835,14.5708204277348,14.5382655996974,< 00:01,26.587
2024 PD,2,2460522.648207774,2024-Jul-31 03:33,0.0804887644054699,0.079175214115031,0.0818022967185455,12.2285582963113,12.225850911945,00:14,24.547
2024 GD2,1,2460522.815966238,2024-Jul-31 07:35,0.0959798910197936,0.0916414026052686,0.100322608679984,3.08480784717282,3.07579548047917,18:59,25.55
2024 OW1,1,2460523.185334641,2024-Jul-31 16:27,0.0808974577964243,0.0800162387702984,0.0817786506697714,6.95868171313864,6.95394694970746,00:21,24.825
2024 PC2,2,2460523.457076424,2024-Jul-31 22:58,0.0142392734905585,0.0141951856899319,0.0142833602736843,9.93660856004356,9.91775911967413,00:01,22.195
2024 OO,3,2460524.082961566,2024-Aug-01 13:59,0.0132054372755026,0.0131523214240975,0.0132585517928528,11.3478933408092,11.3300988746347,< 00:01,25.487
2024 OE,5,2460524.091519533,2024-Aug-01 14:12,0.00995292846285686,0.00993798083929882,0.00996787580638086,9.31823120375545,9.28945728301071,< 00:01,23.782
2024 PP2,1,2460524.220334306,2024-Aug-01 17:17,0.0785535175555523,0.078035543883404,0.0790714805825299,6.47115482626584,6.46591108898869,01:23,25.088
2024 NS1,16,2460524.503493155,2024-Aug-02 00:05,0.0135422691211144,0.0135361595543049,0.0135483786501582,7.5834148546713,7.55742517412195,< 00:01,24.47
2024 PE2,1,2460524.510868656,2024-Aug-02 00:16,0.0184002984438635,0.0182134205007689,0.0185871733199709,18.8030046016399,18.7953017913356,00:02,26.151
2020 PN1,13,2460525.042083203,2024-Aug-02 13:01,0.0460802001896473,0.0460797118828396,0.0460806885004731,5.50648753976304,5.4959766851187,< 00:01,25.45
2024 PA,7,2460525.302639516,2024-Aug-02 19:16,0.0452350995848379,0.0451772254705931,0.04529297343146,8.06264846521206,8.05533949865696,< 00:01,24.961
2024 PP1,1,2460525.791801640,2024-Aug-03 07:00,0.00553577188442058,0.00552429970807003,0.00554724384351168,10.7338026934592,10.688867090517,00:03,27.805
2024 PO,2,2460526.114164280,2024-Aug-03 14:44,0.00928459979141764,0.00926748010179734,0.00930171923995703,11.4854749878564,11.4604615505455,< 00:01,26.92
2024 OJ2,2,2460526.427034040,2024-Aug-03 22:15,0.0478899639923928,0.0476339224257969,0.048146002754058,10.4259143231472,10.4205764913637,00:01,24.953
2024 PW2,1,2460526.793628762,2024-Aug-04 07:03,0.0828801726863497,0.0828721867737074,0.0828881585969049,6.82169637062746,6.81698204674724,< 00:01,24.738
2024 PM2,3,2460526.821405381,2024-Aug-04 07:43,0.0511386036372511,0.0509045383795112,0.0513726657325122,8.35504575620502,8.34880730437161,00:01,24.768
2020 MP2,20,2460526.914085781,2024-Aug-04 09:56,0.0934715574188916,0.0934711791623373,0.093471935675701,12.7651197267573,12.762886432354,< 00:01,22.23
2024 PQ,4,2460527.056343080,2024-Aug-04 13:21,0.00665440901906902,0.00664577236560163,0.0066566802593622,5.33430817654926,5.25870968037902,< 00:01,27.814
2024 OC,2,2460527.173528968,2024-Aug-04 16:10,0.0496427247025881,0.0492929906125579,0.0499924534691498,9.99611104542535,9.99074020360458,< 00:01,22.143
2024 PG2,2,2460527.325430644,2024-Aug-04 19:49,0.00373597807638233,0.00373096567966349,0.003740990403057,14.6531561388029,14.6044032968074,00:02,27.1
2024 PY,3,2460527.400168629,2024-Aug-04 21:36,0.000630697719743107,0.000630367477774566,0.000631027938631123,8.35159480980271,7.82942072178339,< 00:01,29.408
2023 HB7,10,2460527.654144435,2024-Aug-05 03:42,0.0375591021068781,0.0375585823194425,0.0375596218947515,6.0670384781685,6.0553343379869,< 00:01,25.25
2024 PK3,1,2460527.920839267,2024-Aug-05 10:06,0.0198621059587339,0.019749333076015,0.0199748678459436,5.68930728233953,5.66567909309219,00:01,26.71
2017 TU1,8,2460528.079420197,2024-Aug-05 13:54,0.0257847557815602,0.01529976354631,0.036288018224794,10.0514540522967,10.0411681424882,17:03,26.0
2019 NP5,5,2460528.107165852,2024-Aug-05 14:34,0.0875003389065029,0.066910322074745,0.108603703287694,7.75742270439927,7.75349629946034,13:00,27.6
2024 PE,4,2460528.625886744,2024-Aug-06 03:01,0.0120987858953062,0.0120258260153003,0.0121717443008611,16.1352481365284,16.1215935448259,< 00:01,25.629
2024 PJ3,1,2460528.654727985,2024-Aug-06 03:43,0.00529488506504168,0.00528022865993238,0.00530954123120016,16.5051351051152,16.4746183459396,00:02,28.252
2022 AO,14,2460528.669814233,2024-Aug-06 04:05,0.0975338668305821,0.0975319755648377,0.0975357581995755,5.51450236062384,5.50954619521272,00:02,23.95
2024 PX1,1,2460528.827264398,2024-Aug-06 07:51,0.0475077437355254,0.0472462447129239,0.0477692346723091,6.32072570555128,6.31184625349713,00:29,25.865
2024 OF2,2,2460529.022840639,2024-Aug-06 12:33,0.0262579760568213,0.0260551730068738,0.0264607747518792,12.1351027031686,12.126737868531,< 00:01,24.533
2024 OR1,3,2460529.049351318,2024-Aug-06 13:11,0.0228604801479901,0.022720569536905,0.0230003851265189,8.4365623470003,8.42273567957592,< 00:01,25.055
2024 OM1,8,2460529.402665855,2024-Aug-06 21:40,0.00935290183546914,0.00934967858513747,0.00935612507730715,12.2144807648802,12.1911351022662,< 00:01,24.32
2024 PL3,2,2460530.059150618,2024-Aug-07 13:25,0.0457924574114412,0.0451723126677749,0.0464125965333568,18.5263625261792,18.5232215469431,< 00:01,24.392
