des,orbit_id,jd,cd,dist,dist_min,dist_max,v_rel,v_inf,t_sigma_f,h,diameter,diameter_sigma,fullname
2022 YN1,6,2459950.570786877,2023-Jan-06 01:42,0.0469726207312617,0.0468012731315178,0.0471439636622829,5.51345455419496,5.50315663359132,< 00:01,24.26,,,       (2022 YN1)
2023 AV1,1,2459951.145616474,2023-Jan-06 15:30,0.0132336361103413,0.013156481436131,0.0133107846928126,7.38894456072556,7.36164511800222,00:15,26.76,,,       (2023 AV1)
2023 BZ,5,2459952.550199119,2023-Jan-08 01:12,0.0237096677229224,0.0236356176866476,0.0237837164788632,8.91842630260685,8.90581657243176,00:02,26.67,,,       (2023 BZ)
2023 AD,5,2459952.811072047,2023-Jan-08 07:28,0.0340464134569641,0.033895809609858,0.0341970151261796,9.80198181960217,9.79399444452445,< 00:01,26.20,,,       (2023 AD)
2021 TL,17,2459953.738313839,2023-Jan-09 05:43,0.0364123547236938,0.0364121438125083,0.0364125656349539,8.45062711383551,8.44196353504406,< 00:01,23.52,,,       (2021 TL)
2023 AO,7,2459954.682091778,2023-Jan-10 04:22,0.043212743767438,0.0429556488558051,0.0434698361757329,12.2630236489838,12.2579945288414,< 00:01,25.44,,,       (2023 AO)
2023 AL1,5,2459955.438269473,2023-Jan-10 22:31,0.0352157632506031,0.0350156880479319,0.0354158314282581,7.0336468687842,7.02288154312241,< 00:01,26.28,,,       (2023 AL1)
2023 AP,8,2459955.603414721,2023-Jan-11 02:29,0.0125081723018983,0.0124871197736934,0.0125292247541243,19.9381570742212,19.9274702197548,< 00:01,23.41,,,       (2023 AP)
2023 AS,4,2459955.888311895,2023-Jan-11 09:19,0.00387778460517732,0.00387433505502142,0.00388123397245503,6.31207950457572,6.20226733223365,< 00:01,27.49,,,       (2023 AS)
2023 AN,3,2459956.539325119,2023-Jan-12 00:57,0.0036154150108004,0.00360751064425579,0.00362331915207509,14.7729121599499,14.7229405617242,< 00:01,27.95,,,       (2023 AN)
2022 YD5,8,2459956.633459964,2023-Jan-12 03:12,0.0211518875544921,0.0210851056106228,0.0212186685604573,10.6181054717535,10.6062352450168,< 00:01,24.38,,,       (2022 YD5)
2023 AC1,1,2459956.650839170,2023-Jan-12 03:37,0.00162736063215,0.00162011129429726,0.00163460885671252,13.9883506806058,13.8708093701137,00:01,28.99,,,       (2023 AC1)
2023 AR,5,2459956.914200014,2023-Jan-12 09:56,0.00920986898886831,0.00919037549186014,0.00922936243410188,30.0896967229767,30.080080367754,< 00:01,25.02,,,       (2023 AR)
2023 AV,1,2459957.339692713,2023-Jan-12 20:09,0.000103954327700867,0.000102964425477627,0.000104945964094506,15.0495382129104,13.2372996067556,00:05,30.66,,,       (2023 AV)
2022 YZ2,23,2459957.464277749,2023-Jan-12 23:09,0.0425507715073598,0.0425443285029319,0.0425572145060213,6.52059746861192,6.51098715223462,< 00:01,23.43,,,       (2022 YZ2)
2023 BP,3,2459957.624235014,2023-Jan-13 02:59,0.0131283606034657,0.0129679455007509,0.0132887586814008,9.76935766657381,9.74856077841385,00:04,26.69,,,       (2023 BP)
2022 YS5,15,2459958.149990919,2023-Jan-13 15:36,0.0398455286470819,0.0398449594684844,0.0398460978258629,5.97379789972407,5.96259347123047,< 00:01,24.84,,,       (2022 YS5)
2014 LJ,10,2459958.648111589,2023-Jan-14 03:33,0.0121631755888857,0.0100862560749653,0.0312944613850752,3.47643147933798,3.41283657872857,4_13:17,28.52,,,       (2014 LJ)
2023 BM,1,2459958.955325873,2023-Jan-14 10:56,0.0332919344107254,0.0327325817715243,0.0338512871188033,16.8474500352948,16.8426988672461,00:01,25.22,,,       (2023 BM)
2022 YH3,12,2459959.425599616,2023-Jan-14 22:13,0.0486460228941159,0.048563558275065,0.0487284873983389,16.2664479554088,16.2630803806444,< 00:01,22.87,,,       (2022 YH3)
2023 AK,4,2459959.729894062,2023-Jan-15 05:31,0.0101361347066503,0.0101185163722044,0.0101537527836254,11.2184436861495,11.1949872711219,< 00:01,27.75,,,       (2023 AK)
2023 BE4,2,2459959.745005786,2023-Jan-15 05:53,0.0453198702026604,0.0443281566654603,0.0463115547888974,13.530859229451,13.526513446101,00:05,25.67,,,       (2023 BE4)
2023 BA2,2,2459959.886400962,2023-Jan-15 09:16,0.0154704467279307,0.0153934574668549,0.0155474340217963,11.5756822237802,11.5607940207531,00:01,25.41,,,       (2023 BA2)
2023 AH,3,2459959.899413283,2023-Jan-15 09:35,0.00473360375218583,0.00472342356725638,0.00474378184533632,4.7835265512102,4.66437072307451,< 00:01,28.67,,,       (2023 AH)
2023 AN6,1,2459960.035466581,2023-Jan-15 12:51,0.000654933257267021,0.000647226350579332,0.000662632990240847,14.0533217879329,13.760785202896,< 00:01,30.64,,,       (2023 AN6)
2023 BT7,3,2459960.252999340,2023-Jan-15 18:04,0.0189104943778758,0.0187747598929003,0.0190462263814083,13.853910506571,13.8437363926704,00:07,23.58,,,       (2023 BT7)
2023 AX,4,2459960.701716307,2023-Jan-16 04:50,0.0113614190679717,0.0113369040806659,0.0113859308032903,3.95463378410827,3.89487977772002,< 00:01,28.07,,,       (2023 AX)
2012 BV13,36,2459960.758400177,2023-Jan-16 06:12,0.0311205553566047,0.0311199185383973,0.0311211921747236,6.67822518855376,6.66539238851233,< 00:01,22.29,,,       (2012 BV13)
2023 AQ,5,2459961.570126366,2023-Jan-17 01:41,0.0279746076328567,0.0278986481621683,0.0280505669781998,24.9976194550906,24.9938089477501,< 00:01,22.78,,,       (2023 AQ)
2023 BB1,3,2459961.616288030,2023-Jan-17 02:47,0.023037846705711,0.0227632908788478,0.0233123966041995,16.040125751562,16.0329136746387,00:02,23.34,,,       (2023 BB1)
2023 BQ1,1,2459963.696111085,2023-Jan-19 04:42,0.0458609940716164,0.0424437455151275,0.0492780792538765,17.7478931247108,17.7446192493162,00:02,24.80,,,       (2023 BQ1)
2023 BF,2,2459964.054087149,2023-Jan-19 13:18,0.0277676794524312,0.0276530477239114,0.0278823074639205,6.99766749362614,6.98394144242863,00:03,25.98,,,       (2023 BF)
2023 BL10,1,2459964.093092270,2023-Jan-19 14:14,0.0459849397506318,0.045108317632243,0.0468615623685788,3.97993255087958,3.9653471779253,00:07,26.78,,,       (2023 BL10)
2023 BN1,1,2459964.232673551,2023-Jan-19 17:35,0.00914881983352198,0.00903101499852653,0.00926662155974575,23.7523860196264,23.7401214538263,00:15,25.91,,,       (2023 BN1)
2023 BR7,1,2459964.353748390,2023-Jan-19 20:29,0.0143765545477721,0.0140910102540314,0.014662041204379,8.22708751854748,8.20452917322073,00:05,27.73,,,       (2023 BR7)
2020 BP,9,2459964.360820907,2023-Jan-19 20:40,0.0238023458583214,0.0238021608364627,0.0238025308804209,17.2456717445066,17.2391795094706,< 00:01,25.64,,,       (2020 BP)
2023 BJ5,1,2459964.626617745,2023-Jan-20 03:02,0.00955214656819248,0.00949981199844103,0.00960447402414542,6.13140317887892,6.08573941223016,00:14,28.31,,,       (2023 BJ5)
2023 AT,4,2459964.666626576,2023-Jan-20 04:00,0.0294711883311944,0.0293928640572266,0.029549511157057,7.23347817020538,7.22096857573016,< 00:01,27.04,,,       (2023 AT)
2023 BZ1,5,2459965.127125930,2023-Jan-20 15:03,0.0265864395001532,0.0265317420291125,0.0266411352573237,5.1423345195909,5.12280834470746,< 00:01,26.02,,,       (2023 BZ1)
2023 CN,3,2459965.219721847,2023-Jan-20 17:16,0.0301886755267365,0.0298560704669705,0.0305212709512963,10.8245506062428,10.8163937635988,00:13,23.89,,,       (2023 CN)
2023 BY2,2,2459965.641821867,2023-Jan-21 03:24,0.00169312006456664,0.0016917583687791,0.00169448173969454,17.8178017312072,17.7292594116918,< 00:01,29.49,,,       (2023 BY2)
2023 AE1,8,2459966.618205365,2023-Jan-22 02:50,0.00967941501597322,0.00966549454106987,0.0096933347656665,5.53651450732193,5.4865697260809,< 00:01,27.15,,,       (2023 AE1)
2023 BN8,1,2459967.058486241,2023-Jan-22 13:24,0.0145137262365709,0.0142912206138334,0.0147361955948699,8.38975942233583,8.36784896773984,00:19,25.92,,,       (2023 BN8)
2023 BH2,6,2459967.371222910,2023-Jan-22 20:55,0.00364225861887417,0.00363709121293856,0.0036474257964791,9.62162591045053,9.54529168607879,< 00:01,27.45,,,       (2023 BH2)
2023 BR8,1,2459967.570545230,2023-Jan-23 01:42,0.0204185421460024,0.0198989638204512,0.0209380862680299,14.9009643343451,14.8922043985033,00:27,26.46,,,       (2023 BR8)
2023 BA1,1,2459967.834562991,2023-Jan-23 08:02,0.00293068206037506,0.00292390520718031,0.00293745854924817,12.5561996039496,12.4835817996242,< 00:01,27.05,,,       (2023 BA1)
2023 BN4,11,2459968.407374693,2023-Jan-23 21:47,0.0185431371114706,0.0185214409167861,0.0185648332038264,11.9787975914822,11.966796146655,< 00:01,23.85,,,       (2023 BN4)
2023 CG,2,2459968.430316334,2023-Jan-23 22:20,0.0373845052435168,0.0369093460702837,0.0378596601126344,19.0898540896486,19.0861202076795,00:03,24.71,,,       (2023 CG)
2023 BK1,5,2459968.435517070,2023-Jan-23 22:27,0.0433809681255203,0.0432733276623294,0.0434886080322709,10.8618044933378,10.8561483002358,< 00:01,25.25,,,       (2023 BK1)
2019 BO2,4,2459968.541312668,2023-Jan-24 00:59,0.0309785914506209,0.0161158847857993,0.11092554962526,16.2069839452026,16.2016760833584,3_08:09,26.1,,,       (2019 BO2)
2023 BE6,1,2459968.548680532,2023-Jan-24 01:10,0.0166502403389187,0.0165276153077108,0.0167728533984464,6.97772052247019,6.95474878995927,< 00:01,27.79,,,       (2023 BE6)
2019 BZ4,7,2459968.673838276,2023-Jan-24 04:10,0.0422219245081275,0.0422217676050163,0.0422220814112434,5.60314779536878,5.59187375998671,< 00:01,26.25,,,       (2019 BZ4)
2023 BQ5,2,2459968.699432067,2023-Jan-24 04:47,0.0109173388365742,0.0108767817058766,0.0109578934753933,7.67122496206581,7.63934379296412,< 00:01,27.09,,,       (2023 BQ5)
2023 BF6,1,2459968.846271568,2023-Jan-24 08:19,0.0434339872149969,0.0431202814168489,0.0437476886557292,11.0770163458739,11.0714768726535,00:02,26.73,,,       (2023 BF6)
2023 BH1,2,2459969.459956876,2023-Jan-24 23:02,0.00920819433480951,0.00914737563227941,0.0092690083714767,10.0072644403394,9.97830759190742,< 00:01,27.22,,,       (2023 BH1)
2023 BE2,2,2459969.667115608,2023-Jan-25 04:01,0.00487463231578553,0.00485508761507283,0.00489417521497377,9.65935807562844,9.60260361843667,< 00:01,28.21,,,       (2023 BE2)
2023 AQ1,6,2459969.674321700,2023-Jan-25 04:11,0.0261288911241783,0.0259949330599556,0.0262628480571101,15.7051943876507,15.6987000051307,< 00:01,24.06,,,       (2023 AQ1)
2023 BQ7,5,2459969.826707032,2023-Jan-25 07:50,0.0156957112777561,0.0156559925592969,0.0157354258541144,4.06261350713596,4.02061085459001,< 00:01,27.27,,,       (2023 BQ7)
2023 AP1,7,2459969.855553842,2023-Jan-25 08:32,0.0261067545758151,0.0260165996909309,0.0261969080122898,9.37399980526464,9.36310581554502,< 00:01,25.64,,,       (2023 AP1)
2023 BX5,1,2459970.143866962,2023-Jan-25 15:27,0.00224145206496731,0.00223715214107831,0.00224575158265859,10.217425587087,10.1004122386153,00:04,28.43,,,       (2023 BX5)
2023 BY,3,2459970.303143361,2023-Jan-25 19:17,0.0217057404850435,0.0214390140582305,0.0219724545025252,11.6459344142385,11.6353890865251,00:01,26.45,,,       (2023 BY)
2023 BW5,5,2459970.313016527,2023-Jan-25 19:31,0.0174522380672297,0.0174040650361997,0.0175004103383096,10.3489449610296,10.3341819471802,< 00:01,25.80,,,       (2023 BW5)
2023 BL1,4,2459970.317743901,2023-Jan-25 19:38,0.00150162795960968,0.00150007722529986,0.00150317864264046,14.6618753733749,14.5403508165654,< 00:01,26.19,,,       (2023 BL1)
2023 AM1,6,2459970.328993628,2023-Jan-25 19:54,0.0295093544139091,0.0294251232103012,0.0295935830627572,5.80966477182906,5.79410211831401,< 00:01,26.43,,,       (2023 AM1)
2023 BL2,1,2459970.689152732,2023-Jan-26 04:32,0.0024784930427053,0.00247532255346389,0.00248166340356546,10.5418604284666,10.4393841365306,< 00:01,29.12,,,       (2023 BL2)
2020 BZ14,22,2459970.774334112,2023-Jan-26 06:35,0.0226878980869093,0.0226877763102084,0.0226880198636115,6.72625243825935,6.70876969001245,< 00:01,24.07,,,       (2020 BZ14)
2023 BH5,2,2459970.865651301,2023-Jan-26 08:47,0.0183448200677986,0.018097060261703,0.0185925456061911,7.54147096544213,7.52218690638969,< 00:01,27.10,,,       (2023 BH5)
2023 BH7,9,2459970.901981753,2023-Jan-26 09:39,0.0162346899968384,0.0161867955358233,0.0162825828402027,7.57626819970478,7.5545744193701,< 00:01,25.90,,,       (2023 BH7)
2023 BU,23,2459971.519854579,2023-Jan-27 00:29,6.66251002445381e-05,6.66247928075425e-05,6.66254076820752e-05,9.2672451513957,2.42849390897654,< 00:01,29.70,,,       (2023 BU)
2023 BZ3,3,2459971.528376426,2023-Jan-27 00:41,0.00187997140772723,0.00187492860425751,0.00188501225127247,6.75773936713279,6.54465016302209,< 00:01,29.08,,,       (2023 BZ3)
2023 BT3,2,2459971.754561932,2023-Jan-27 06:07,0.00386464762447393,0.00385763602595632,0.00387165884713458,9.64639081255543,9.57465178094107,< 00:01,29.65,,,       (2023 BT3)
2023 BN5,6,2459971.854225426,2023-Jan-27 08:30,0.00858475767316235,0.00857203654262328,0.00859747824421068,6.52323239583269,6.47547792396545,< 00:01,27.30,,,       (2023 BN5)
2023 BG6,2,2459972.069772322,2023-Jan-27 13:40,0.0295596060088299,0.0294015022907502,0.0297176927709718,4.22184783024529,4.20044291652314,00:04,27.55,,,       (2023 BG6)
2023 BC,3,2459972.802184819,2023-Jan-28 07:15,0.0188873981524189,0.0186606753392291,0.0191141114981299,12.7933881380298,12.7823564510401,00:01,24.94,,,       (2023 BC)
2023 BG7,1,2459972.869659637,2023-Jan-28 08:52,0.00272529510878742,0.00271727292169622,0.0027333171108519,18.1456094857444,18.0916492947381,< 00:01,27.73,,,       (2023 BG7)
2023 BE7,6,2459972.893586226,2023-Jan-28 09:27,0.00544635289842044,0.00543618487263508,0.00545652075226516,14.7440390421079,14.710820572751,< 00:01,26.61,,,       (2023 BE7)
2023 BL4,6,2459973.666829707,2023-Jan-29 04:00,0.0283888873444089,0.0282666799078642,0.0285110915050411,7.77394182809629,7.76185922999958,< 00:01,26.12,,,       (2023 BL4)
2023 BM5,1,2459973.983756152,2023-Jan-29 11:37,0.00506875516812714,0.00505241357221419,0.00508509627074351,15.4881778844597,15.4542007035478,< 00:01,27.31,,,       (2023 BM5)
2022 SO113,27,2459974.049411867,2023-Jan-29 13:11,0.0268995597029308,0.0268986927360845,0.0269004266688046,3.46614118133506,3.4374451113213,< 00:01,23.57,,,       (2022 SO113)
2023 CF,2,2459974.178323308,2023-Jan-29 16:17,0.0271846797221712,0.0269100306292511,0.0274593280004742,35.5581934839987,35.5554369377624,< 00:01,24.96,,,       (2023 CF)
